Time (sec.)	Cycles	"speed_target"	"speed_actual"	"speed_error"
19.348597994	3250564463	30.000000000	43.642234802	17.497249603
19.348641357	3250571748	30.000000000	43.642234802	-1.000000000
19.398597310	3258964348	30.000000000	43.642234802	-1.000000000
19.398597310	3258964348	30.000000000	44.512142181	-1.000000000
19.398641357	3258971748	30.000000000	44.512142181	0.000000000
19.448597744	3267364421	30.000000000	44.512142181	0.000000000
19.448597744	3267364421	30.000000000	27.509948730	0.000000000
19.448641357	3267371748	30.000000000	27.509948730	-25.000000000
19.498597863	3275764441	30.000000000	27.509948730	-25.000000000
19.498597863	3275764441	30.000000000	18.668807983	-25.000000000
19.498641357	3275771748	30.000000000	18.668807983	-16.777362823
19.548597887	3284164445	30.000000000	18.668807983	-16.777362823
19.548597887	3284164445	30.000000000	26.435050964	-16.777362823
19.548641357	3284171748	30.000000000	26.435050964	-4.777362823
19.598597381	3292564360	30.000000000	26.435050964	-4.777362823
19.598597381	3292564360	30.000000000	35.564407349	-4.777362823
19.598641357	3292571748	30.000000000	35.564407349	14.499578476
19.648597411	3300964365	30.000000000	35.564407349	14.499578476
19.648597411	3300964365	30.000000000	42.493492126	14.499578476
