Time (sec.), Cycles, "speed_target", "speed_actual", "speed_error"
2.799742714, 470356776, 90.000000000, 89.718841553, 0.018753052
2.799791554, 470364981, 90.000000000, 89.718841553, -0.281158447
2.849742488, 478756738, 90.000000000, 89.718841553, -0.281158447
2.849742524, 478756744, 90.000000000, 90.290161133, -0.281158447
2.849791554, 478764981, 90.000000000, 90.290161133, 0.290161133
2.899742560, 487156750, 90.000000000, 90.290161133, 0.290161133
2.899742595, 487156756, 90.000000000, 89.859970093, 0.290161133
2.899791554, 487164981, 90.000000000, 89.859970093, -0.140029907
2.949742613, 495556759, 90.000000000, 89.859970093, -0.140029907
2.949742649, 495556765, 90.000000000, 90.363540649, -0.140029907
2.949791554, 495564981, 90.000000000, 90.363540649, 0.363540649
2.999742565, 503956751, 90.000000000, 90.363540649, 0.363540649
2.999742601, 503956757, 90.000000000, 89.898132324, 0.363540649
2.999791554, 503964981, 90.000000000, 89.898132324, -0.101867676
3.049742524, 512356744, 90.000000000, 89.898132324, -0.101867676
3.049742560, 512356750, 90.000000000, 90.383392334, -0.101867676
3.049791554, 512364981, 90.000000000, 90.383392334, 0.383392334
3.099742542, 520756747, 90.000000000, 90.383392334, 0.383392334
3.099742577, 520756753, 90.000000000, 90.635726929, 0.383392334
3.099791554, 520764981, 90.000000000, 90.635726929, 0.635726929
3.149742607, 529156758, 90.000000000, 90.635726929, 0.635726929
3.149742643, 529156764, 90.000000000, 90.039672852, 0.635726929
3.149791554, 529164981, 90.000000000, 90.039672852, 0.039672852
3.199742542, 537556747, 90.000000000, 90.039672852, 0.039672852
3.199742577, 537556753, 90.000000000, 90.456985474, 0.039672852
3.199791554, 537564981, 90.000000000, 90.456985474, 0.456985474
3.249742625, 545956761, 90.000000000, 90.456985474, 0.456985474
3.249742661, 545956767, 90.000000000, 89.946723938, 0.456985474
3.249791554, 545964981, 90.000000000, 89.946723938, -0.053276062
3.299742518, 554356743, 90.000000000, 89.946723938, -0.053276062
3.299742554, 554356749, 90.000000000, 90.408653259, -0.053276062
3.299791554, 554364981, 90.000000000, 90.408653259, 0.408653259
3.349742476, 562756736, 90.000000000, 90.408653259, 0.408653259
3.349742512, 562756742, 90.000000000, 90.648857117, 0.408653259
3.349791554, 562764981, 90.000000000, 90.648857117, 0.648857117
3.399742607, 571156758, 90.000000000, 90.648857117, 0.648857117
3.399742643, 571156764, 90.000000000, 89.319221497, 0.648857117
3.399791554, 571164981, 90.000000000, 89.319221497, -0.680778503
3.449742601, 579556757, 90.000000000, 89.319221497, -0.680778503
3.449742637, 579556763, 90.000000000, 90.082351685, -0.680778503
3.449791554, 579564981, 90.000000000, 90.082351685, 0.082351685
3.499742613, 587956759, 90.000000000, 90.082351685, 0.082351685
3.499742649, 587956765, 90.000000000, 89.024642944, 0.082351685
3.499791554, 587964981, 90.000000000, 89.024642944, -0.975357056
3.549742607, 596356758, 90.000000000, 89.024642944, -0.975357056
3.549742643, 596356764, 90.000000000, 89.929168701, -0.975357056
3.549791554, 596364981, 90.000000000, 89.929168701, -0.070831299
3.599781554, 604763301, 90.000000000, 89.929168701, -0.327743530
3.649742613, 613156759, 90.000000000, 89.929168701, -0.327743530
3.649742649, 613156765, 90.000000000, 90.265930176, -0.327743530
3.649791554, 613164981, 90.000000000, 90.265930176, 0.265930176
3.699742536, 621556746, 90.000000000, 90.265930176, 0.265930176
3.699742571, 621556752, 90.000000000, 90.574645996, 0.265930176
3.699791554, 621564981, 90.000000000, 90.574645996, 0.574645996
3.749742565, 629956751, 90.000000000, 90.574645996, 0.574645996
3.749742601, 629956757, 90.000000000, 90.735176086, 0.574645996
3.749791554, 629964981, 90.000000000, 90.735176086, 0.735176086
3.799742613, 638356759, 90.000000000, 90.735176086, 0.735176086
3.799742649, 638356765, 90.000000000, 90.818649292, 0.735176086
3.799791554, 638364981, 90.000000000, 90.818649292, 0.818649292
3.849742506, 646756741, 90.000000000, 90.818649292, 0.818649292
3.849742542, 646756747, 90.000000000, 90.862060547, 0.818649292
3.849791554, 646764981, 90.000000000, 90.862060547, 0.862060547
3.899742583, 655156754, 90.000000000, 90.862060547, 0.862060547
3.899742619, 655156760, 90.000000000, 90.157363892, 0.862060547
3.899791554, 655164981, 90.000000000, 90.157363892, 0.157363892
3.949742643, 663556764, 90.000000000, 90.157363892, 0.157363892
3.949742679, 663556770, 90.000000000, 89.790924072, 0.157363892
3.949791554, 663564981, 90.000000000, 89.790924072, -0.209075928
3.999742512, 671956742, 90.000000000, 89.790924072, -0.209075928
3.999742548, 671956748, 90.000000000, 90.327636719, -0.209075928
3.999791554, 671964981, 90.000000000, 90.327636719, 0.327636719
4.049742542, 680356747, 90.000000000, 90.327636719, 0.327636719
